"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"522249","MAYURUNIQ","Mayur Uniquoters","B","5.0000","1","ES","E","BSE","613.3500","408.9500","","","-1"
"19265","BLISSGVS","Bliss Gvs Pharma","EQ","5.0000","1","ES","E","NSE","115.0000","104.1000","","","912799"
"523648","PLASTIBLEN","Plastiblends India","B","5.0000","1","ES","E","BSE","311.5500","207.7500","","","-1"
"502420","ORIENTPPR","Orient Paper And Inds","B","1.0000","1","ES","E","BSE","63.9300","42.6300","","","-1"
"532376","MRO-TEK","Mro-Tek Realty","B","1.0000","1","ES","E","BSE","90.0300","60.0300","","","-1"
"14557","AROGRANITE","Aro Granite Industries","EQ","5.0000","1","ES","E","NSE","53.8500","48.7500","","","500309"
"757","CRISIL","CRISIL","EQ","5.0000","1","ES","E","NSE","4575.8000","4140.0500","","","22885"
"531681","AMERISE","Amradeep Industries","X","1.0000","1","ES","E","BSE","0.7200","0.4800","","","-1"
"526431","WELTI","Welterman International L","X","1.0000","1","ES","E","BSE","18.8000","17.0200","","","-1"
"524632","SHUKRAPHAR","Shukra Pharmaceuticals Li","XT","1.0000","1","ES","E","BSE","109.3000","105.0200","","","-1"
"2313","MURUDCERA","Murudeshwar Ceramics","EQ","5.0000","1","ES","E","NSE","51.7500","46.8500","","","1886635"
"533189","GOENKA","Goenka Diamond & Jewels L","Z","1.0000","1","ES","E","BSE","0.9400","0.8600","","","-1"
"539032","FRASER","Fraser And Company Limite","X","1.0000","1","ES","E","BSE","6.2500","4.1700","","","-1"
"7869","RAMCOSYS","RAMCO SYSTEMS LTD","BE","5.0000","1","ES","E","NSE","381.3000","345.0000","","","275366"
"532856","TIMETECHNO","Time Technoplast","A","5.0000","1","ES","E","BSE","317.6000","211.8000","","","-1"
"513599","HINDCOPPER","Hindustan Copper","A","5.0000","1","ES","E","BSE","409.9500","335.4500","","","-1"
