"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"63882","UPL-Jun2024-FUT","UPL JUN FUT","","5.0000","1300","FUTSTK","D","NSE","567.7500","464.5000","2024-06-27 14:00:00","","52001"
"63883","VEDL-Jun2024-FUT","VEDL JUN FUT","","5.0000","2300","FUTSTK","D","NSE","509.1500","416.6000","2024-06-27 14:00:00","","69001"
"63884","VOLTAS-Jun2024-FUT","VOLTAS JUN FUT","","5.0000","600","FUTSTK","D","NSE","1434.5500","1173.7000","2024-06-27 14:00:00","","18001"
"63885","WIPRO-Jun2024-FUT","WIPRO JUN FUT","","5.0000","1500","FUTSTK","D","NSE","510.8000","417.9500","2024-06-27 14:00:00","","45001"
"63886","ZEEL-Jun2024-FUT","ZEEL JUN FUT","","5.0000","3000","FUTSTK","D","NSE","155.8500","127.5000","2024-06-27 14:00:00","","140001"
"63887","ZYDUSLIFE-Jun2024-FUT","ZYDUSLIFE JUN FUT","","5.0000","900","FUTSTK","D","NSE","1225.3000","1002.5500","2024-06-27 14:00:00","","27001"
"48576","171NSETEST-Nov2036-FUT","171NSETEST NOV FUT","","5.0000","50","FUTSTK","D","NSE","220.0000","180.0000","2036-11-27 14:00:00","","100001"
"48577","181NSETEST-Nov2036-FUT","181NSETEST NOV FUT","","5.0000","50","FUTSTK","D","NSE","220.0000","180.0000","2036-11-27 14:00:00","","100001"
"51040","LTF-May2024-FUT","LTF MAY FUT","","5.0000","4462","FUTSTK","D","NSE","176.9000","144.7500","2024-05-30 14:00:00","","133861"
"52195","LTF-Jun2024-FUT","LTF JUN FUT","","5.0000","4462","FUTSTK","D","NSE","177.7500","145.4000","2024-06-27 14:00:00","","133861"
"35236","NIFTYNXT50-May2024-FUT","NIFTYNXT50 MAY FUT","","5.0000","10","FUTIDX","D","NSE","74086.0000","60615.8500","2024-05-31 14:00:00","","601"
"35238","NIFTYNXT50-Jun2024-FUT","NIFTYNXT50 JUN FUT","","5.0000","10","FUTIDX","D","NSE","74284.9000","60778.5500","2024-06-28 14:00:00","","601"
"35239","NIFTYNXT50-Jul2024-FUT","NIFTYNXT50 JUL FUT","","5.0000","10","FUTIDX","D","NSE","75456.9000","61737.4500","2024-07-26 14:00:00","","601"
"35165","BANKNIFTY-Jul2024-FUT","BANKNIFTY JUL FUT","","5.0000","15","FUTIDX","D","NSE","53781.3000","44002.8500","2024-07-31 14:00:00","","901"
"35007","NIFTY-Jul2024-FUT","NIFTY JUL FUT","","5.0000","25","FUTIDX","D","NSE","25045.3500","20491.6500","2024-07-25 14:00:00","","1801"
"35012","AARTIIND-Jul2024-FUT","AARTIIND JUL FUT","","5.0000","1000","FUTSTK","D","NSE","705.6500","577.3500","2024-07-25 14:00:00","","30001"
"35013","ABB-Jul2024-FUT","ABB JUL FUT","","5.0000","125","FUTSTK","D","NSE","9350.0000","7650.0000","2024-07-25 14:00:00","","3751"
"35014","ABBOTINDIA-Jul2024-FUT","ABBOTINDIA JUL FUT","","5.0000","20","FUTSTK","D","NSE","29723.6500","24319.3500","2024-07-25 14:00:00","","1001"
"35015","ABCAPITAL-Jul2024-FUT","ABCAPITAL JUL FUT","","5.0000","5400","FUTSTK","D","NSE","248.3000","203.1500","2024-07-25 14:00:00","","108001"
"35016","ABFRL-Jul2024-FUT","ABFRL JUL FUT","","5.0000","2600","FUTSTK","D","NSE","294.5000","240.9500","2024-07-25 14:00:00","","104001"
"35017","ACC-Jul2024-FUT","ACC JUL FUT","","5.0000","300","FUTSTK","D","NSE","2805.0000","2295.0000","2024-07-25 14:00:00","","9001"
"35018","ADANIENT-Jul2024-FUT","ADANIENT JUL FUT","","5.0000","300","FUTSTK","D","NSE","3426.0500","2803.1000","2024-07-25 14:00:00","","9001"
"35019","ADANIPORTS-Jul2024-FUT","ADANIPORTS JUL FUT","","5.0000","400","FUTSTK","D","NSE","1494.3000","1222.6500","2024-07-25 14:00:00","","16001"
"35026","ALKEM-Jul2024-FUT","ALKEM JUL FUT","","5.0000","100","FUTSTK","D","NSE","6064.1000","4961.5500","2024-07-25 14:00:00","","5001"
"35027","AMBUJACEM-Jul2024-FUT","AMBUJACEM JUL FUT","","5.0000","900","FUTSTK","D","NSE","690.2500","564.7500","2024-07-25 14:00:00","","36001"
"35032","APOLLOHOSP-Jul2024-FUT","APOLLOHOSP JUL FUT","","5.0000","125","FUTSTK","D","NSE","6608.4500","5406.9000","2024-07-25 14:00:00","","3751"
"35033","APOLLOTYRE-Jul2024-FUT","APOLLOTYRE JUL FUT","","5.0000","1700","FUTSTK","D","NSE","549.3000","449.4500","2024-07-25 14:00:00","","51001"
"35050","ASHOKLEY-Jul2024-FUT","ASHOKLEY JUL FUT","","5.0000","5000","FUTSTK","D","NSE","234.3000","191.7000","2024-07-25 14:00:00","","150001"
"35142","ASIANPAINT-Jul2024-FUT","ASIANPAINT JUL FUT","","5.0000","200","FUTSTK","D","NSE","3117.1500","2550.4000","2024-07-25 14:00:00","","8001"
"35143","ASTRAL-Jul2024-FUT","ASTRAL JUL FUT","","5.0000","367","FUTSTK","D","NSE","2442.4500","1998.4000","2024-07-25 14:00:00","","11011"
"35185","ATUL-Jul2024-FUT","ATUL JUL FUT","","5.0000","100","FUTSTK","D","NSE","6626.9000","5422.0500","2024-07-25 14:00:00","","4001"
"35190","AUBANK-Jul2024-FUT","AUBANK JUL FUT","","5.0000","1000","FUTSTK","D","NSE","691.6500","565.9000","2024-07-25 14:00:00","","40001"
"35191","AUROPHARMA-Jul2024-FUT","AUROPHARMA JUL FUT","","5.0000","550","FUTSTK","D","NSE","1341.9000","1097.9500","2024-07-25 14:00:00","","22001"
"35192","AXISBANK-Jul2024-FUT","AXISBANK JUL FUT","","5.0000","625","FUTSTK","D","NSE","1275.3000","1043.4500","2024-07-25 14:00:00","","25001"
"35193","BAJAJ-AUTO-Jul2024-FUT","BAJAJ-AUTO JUL FUT","","5.0000","75","FUTSTK","D","NSE","9735.0000","7965.0000","2024-07-25 14:00:00","","3001"
"35195","BAJAJFINSV-Jul2024-FUT","BAJAJFINSV JUL FUT","","5.0000","500","FUTSTK","D","NSE","1770.1500","1448.3000","2024-07-25 14:00:00","","15001"
"35302","BAJFINANCE-Jul2024-FUT","BAJFINANCE JUL FUT","","5.0000","125","FUTSTK","D","NSE","7484.6500","6123.8000","2024-07-25 14:00:00","","3751"
"35303","BALKRISIND-Jul2024-FUT","BALKRISIND JUL FUT","","5.0000","300","FUTSTK","D","NSE","3120.2500","2552.9000","2024-07-25 14:00:00","","12001"
"35338","BALRAMCHIN-Jul2024-FUT","BALRAMCHIN JUL FUT","","5.0000","1600","FUTSTK","D","NSE","425.0000","347.7500","2024-07-25 14:00:00","","64001"
"35341","BANDHANBNK-Jul2024-FUT","BANDHANBNK JUL FUT","","5.0000","2800","FUTSTK","D","NSE","202.7500","165.9000","2024-07-25 14:00:00","","112001"
"35399","BANKBARODA-Jul2024-FUT","BANKBARODA JUL FUT","","5.0000","2925","FUTSTK","D","NSE","293.1500","239.8500","2024-07-25 14:00:00","","87751"
"35402","BATAINDIA-Jul2024-FUT","BATAINDIA JUL FUT","","5.0000","375","FUTSTK","D","NSE","1530.0000","1251.8500","2024-07-25 14:00:00","","18751"
"35403","BEL-Jul2024-FUT","BEL JUL FUT","","5.0000","2850","FUTSTK","D","NSE","288.6500","236.2000","2024-07-25 14:00:00","","114001"
"35414","BERGEPAINT-Jul2024-FUT","BERGEPAINT JUL FUT","","5.0000","1320","FUTSTK","D","NSE","528.4500","432.4000","2024-07-25 14:00:00","","39601"
"35487","BHARATFORG-Jul2024-FUT","BHARATFORG JUL FUT","","5.0000","500","FUTSTK","D","NSE","1658.6000","1357.0500","2024-07-25 14:00:00","","20001"
"35492","BHARTIARTL-Jul2024-FUT","BHARTIARTL JUL FUT","","5.0000","475","FUTSTK","D","NSE","1500.0000","1227.2500","2024-07-25 14:00:00","","19001"
"35493","BHEL-Jul2024-FUT","BHEL JUL FUT","","5.0000","2625","FUTSTK","D","NSE","347.2000","284.0500","2024-07-25 14:00:00","","78751"
"35494","BIOCON-Jul2024-FUT","BIOCON JUL FUT","","5.0000","2500","FUTSTK","D","NSE","339.6500","277.9000","2024-07-25 14:00:00","","75001"
"35495","BOSCHLTD-Jul2024-FUT","BOSCHLTD JUL FUT","","5.0000","25","FUTSTK","D","NSE","34324.8000","28083.9500","2024-07-25 14:00:00","","751"
"35496","BPCL-Jul2024-FUT","BPCL JUL FUT","","5.0000","900","FUTSTK","D","NSE","701.5500","574.0000","2024-07-25 14:00:00","","36001"
